,filename1,filename2,label1,label2,match
75,zviuujuuou.wav,uqvsgllfeq.wav,4,1,False
76,tkaorzfyzc.wav,afceoescqs.wav,1,6,False
77,nekumenpgv.wav,nvdmllxvqy.wav,3,7,False
78,oagvqxyqxz.wav,iiuanaofgh.wav,1,4,False
79,kttcqvdgul.wav,nvdmllxvqy.wav,3,7,False
80,mokhicvkqf.wav,jpjcecupwp.wav,9,4,False
81,rjrqbatlca.wav,ztvloagxul.wav,7,2,False
82,mokhicvkqf.wav,ztvloagxul.wav,9,2,False
83,xwrxxvztrb.wav,pxtgqsabnh.wav,6,9,False
84,rjrqbatlca.wav,xwrxxvztrb.wav,7,6,False
85,uqvsgllfeq.wav,nekumenpgv.wav,1,3,False
86,nekumenpgv.wav,ooyevtcxvf.wav,3,6,False
87,zviuujuuou.wav,nvdmllxvqy.wav,4,7,False
88,afceoescqs.wav,xmclwscjcz.wav,6,7,False
89,zviuujuuou.wav,xmclwscjcz.wav,4,7,False
90,kttcqvdgul.wav,ooyevtcxvf.wav,3,6,False
91,uqvsgllfeq.wav,tsoxcpgasb.wav,1,9,False
92,nekumenpgv.wav,ooyevtcxvf.wav,3,6,False
93,ztvloagxul.wav,uqvsgllfeq.wav,2,1,False
94,rjrqbatlca.wav,cgxwaehnir.wav,7,3,False
95,tkaorzfyzc.wav,fseivkaego.wav,1,2,False
96,xmclwscjcz.wav,ooyevtcxvf.wav,7,6,False
97,tkaorzfyzc.wav,iiuanaofgh.wav,1,4,False
98,xmclwscjcz.wav,ieaxshpxwj.wav,7,2,False
99,xmclwscjcz.wav,fseivkaego.wav,7,2,False
