,filename1,filename2,label1,label2,match
83,haflvkblwb.wav,haflvkblwb.wav,107,107,True
84,rgxpztuhny.wav,zjhfdatcqf.wav,212,208,False
85,ocavchpcbv.wav,ocavchpcbv.wav,presentation-password,presentation-password,True
86,txeprqxfum.wav,shjokxnzux.wav,217,213,False
87,ctpfqrfjkm.wav,rlipljgxjj.wav,205,205,True
88,qqucfkznez.wav,ndhsmlansj.wav,108,101,False
89,zjhfdatcqf.wav,funrhoonve.wav,208,108,False
90,cbowckbxbf.wav,rjrqbatlca.wav,203,7,False
91,lnqsjqmyks.wav,mxhplmsaoy.wav,207,8,False
92,fseivkaego.wav,fseivkaego.wav,2,2,True
93,puyzvpeosf.wav,rlipljgxjj.wav,209,205,False
94,mxhplmsaoy.wav,mxhplmsaoy.wav,8,8,True
95,ctpfqrfjkm.wav,ctpfqrfjkm.wav,205,205,True
96,qvevekybnq.wav,ijpnxmctdv.wav,203,212,False
97,qgaehindtv.wav,txeprqxfum.wav,206,217,False
98,qgaehindtv.wav,cbowckbxbf.wav,206,203,False
99,rgxpztuhny.wav,aejvqoknnp.wav,212,5,False
100,mxhplmsaoy.wav,xgrodzwmgz.wav,8,215,False
101,qvevekybnq.wav,cskyaempjh.wav,203,203,True
102,oenzzjfabf.wav,mvkyhqdwub.wav,204,109,False
103,dyzfpmrfaf.wav,ehxeagksdh.wav,110,217,False
104,ltmfyyflem.wav,cskyaempjh.wav,214,203,False
105,qnzjyterey.wav,evmzxnqwds.wav,103,206,False
106,ocavchpcbv.wav,auekkfhgvs.wav,presentation-password,107,False
107,bllzfdkcih.wav,xgrodzwmgz.wav,211,215,False
108,ehxeagksdh.wav,cpmlugjfbg.wav,217,210,False
109,afceoescqs.wav,ooyevtcxvf.wav,6,6,True
110,ijpnxmctdv.wav,rfjllsqsdk.wav,212,207,False
111,ycdinlhbms.wav,heddrodrmd.wav,102,5,False
112,nteucpudss.wav,xmclwscjcz.wav,109,7,False
113,bwvapouaiz.wav,mxhplmsaoy.wav,207,8,False
114,dsypcprhpa.wav,dsypcprhpa.wav,103,103,True
115,radtqbspve.wav,jlzswxwpsr.wav,200,216,False
116,aibjsgeegu.wav,ijxuxxcvuh.wav,217,209,False
117,puebabxdeo.wav,ugsvpqnwjq.wav,110,5,False
118,nvdmllxvqy.wav,rjrqbatlca.wav,7,7,True
119,dumxartuej.wav,ltmfyyflem.wav,8,214,False
120,rjrqbatlca.wav,ukylxybquz.wav,7,noisy-12,False
121,mjdenbdxcj.wav,csbfhksvpj.wav,201,201,True
122,qgaehindtv.wav,ukylxybquz.wav,206,noisy-12,False
123,qvevekybnq.wav,ugsvpqnwjq.wav,203,5,False
124,dumxartuej.wav,ehxeagksdh.wav,8,217,False
125,pzcxpzxpxd.wav,puyzvpeosf.wav,2020,209,False
126,bllzfdkcih.wav,shjokxnzux.wav,211,213,False
127,lnqsjqmyks.wav,bwvapouaiz.wav,207,207,True
128,ooyevtcxvf.wav,txeprqxfum.wav,6,217,False
129,mokhicvkqf.wav,tsoxcpgasb.wav,9,9,True
130,oeknbbbrrz.wav,ocavchpcbv.wav,108,presentation-password,False
131,ukylxybquz.wav,zxogapkubr.wav,noisy-12,200,False
132,rzqhqynivp.wav,ijobvlgxab.wav,214,214,True
133,mnkrdgpbgd.wav,ijobvlgxab.wav,212,214,False
134,wlbegoogpi.wav,haflvkblwb.wav,109,107,False
135,fsohitjzej.wav,mvkyhqdwub.wav,206,109,False
136,xnzsiyorwy.wav,xnzsiyorwy.wav,216,216,True
137,oenzzjfabf.wav,ayelsyhuxs.wav,204,209,False
138,ugsvpqnwjq.wav,mnkrdgpbgd.wav,5,212,False
139,ctpfqrfjkm.wav,zxogapkubr.wav,205,200,False
140,cpmlugjfbg.wav,dumxartuej.wav,210,8,False
141,ukylxybquz.wav,ltmfyyflem.wav,noisy-12,214,False
142,aejvqoknnp.wav,bwvapouaiz.wav,5,207,False
143,xjcwvtcyce.wav,zhuoofjubf.wav,215,215,True
144,bidasxlymp.wav,jlzswxwpsr.wav,213,216,False
145,ozrzqfepzk.wav,dyzfpmrfaf.wav,110,110,True
146,rtvbbzbfyx.wav,rupzhrxnvo.wav,200,8,False
147,evmzxnqwds.wav,qgaehindtv.wav,206,206,True
148,tsoxcpgasb.wav,rzqhqynivp.wav,9,214,False
149,pzcxpzxpxd.wav,ltmfyyflem.wav,2020,214,False
150,qdcdgqjjdr.wav,bjmudjflmc.wav,107,204,False
151,ieaxshpxwj.wav,qgaehindtv.wav,2,206,False
152,vynfgxttcp.wav,qnzjyterey.wav,103,103,True
153,xgrodzwmgz.wav,radtqbspve.wav,215,200,False
154,ijobvlgxab.wav,ijobvlgxab.wav,214,214,True
155,kzrfldkdiu.wav,fztigkaxcq.wav,211,210,False
156,cpmlugjfbg.wav,eoezebbvxg.wav,210,210,True
157,ukylxybquz.wav,oeknbbbrrz.wav,noisy-12,108,False
158,qnzjyterey.wav,qgaehindtv.wav,103,206,False
159,ijxuxxcvuh.wav,ijxuxxcvuh.wav,209,209,True
160,heddrodrmd.wav,puyzvpeosf.wav,5,209,False
161,ycdinlhbms.wav,aibjsgeegu.wav,102,217,False
162,cpmlugjfbg.wav,txeprqxfum.wav,210,217,False
163,bllzfdkcih.wav,ixkhocbexb.wav,211,211,True
164,rtvbbzbfyx.wav,radtqbspve.wav,200,200,True
165,ijpnxmctdv.wav,bidasxlymp.wav,212,213,False
166,elesgfaxki.wav,dsypcprhpa.wav,213,103,False
167,shjokxnzux.wav,qqucfkznez.wav,213,108,False
168,mokhicvkqf.wav,ieaxshpxwj.wav,9,2,False
169,ozrzqfepzk.wav,ndhsmlansj.wav,110,101,False
170,bwvapouaiz.wav,xnzsiyorwy.wav,207,216,False
171,qvevekybnq.wav,qvevekybnq.wav,203,203,True
172,pzcxpzxpxd.wav,txeprqxfum.wav,2020,217,False
173,csbfhksvpj.wav,oqdpexpbcn.wav,201,204,False
174,cpmlugjfbg.wav,auekkfhgvs.wav,210,107,False
175,auekkfhgvs.wav,qdcdgqjjdr.wav,107,107,True
176,apjmezxghn.wav,ehxeagksdh.wav,101,217,False
177,dsypcprhpa.wav,qdcdgqjjdr.wav,103,107,False
178,kzrfldkdiu.wav,xgrodzwmgz.wav,211,215,False
179,lsfmvnghqw.wav,kzrfldkdiu.wav,208,211,False
180,fztigkaxcq.wav,haflvkblwb.wav,210,107,False
181,dumxartuej.wav,mxhplmsaoy.wav,8,8,True
182,ehxeagksdh.wav,dumxartuej.wav,217,8,False
183,cbowckbxbf.wav,qdcdgqjjdr.wav,203,107,False
184,mxhplmsaoy.wav,dumxartuej.wav,8,8,True
185,zhuoofjubf.wav,puebabxdeo.wav,215,110,False
186,cskyaempjh.wav,qdcdgqjjdr.wav,203,107,False
187,xgrodzwmgz.wav,zhuoofjubf.wav,215,215,True
188,tsoxcpgasb.wav,bllzfdkcih.wav,9,211,False
189,hpksmzrrau.wav,ugsvpqnwjq.wav,102,5,False
190,puyzvpeosf.wav,ayelsyhuxs.wav,209,209,True
191,ehxeagksdh.wav,evmzxnqwds.wav,217,206,False
192,radtqbspve.wav,fsohitjzej.wav,200,206,False
193,qdcdgqjjdr.wav,ehxeagksdh.wav,107,217,False
194,nteucpudss.wav,txeprqxfum.wav,109,217,False
195,qvevekybnq.wav,kebfrgppqu.wav,203,205,False
196,zxogapkubr.wav,nteucpudss.wav,200,109,False
197,aejvqoknnp.wav,xmclwscjcz.wav,5,7,False
198,xmclwscjcz.wav,xmclwscjcz.wav,7,7,True
199,puyzvpeosf.wav,lnqsjqmyks.wav,209,207,False
200,cskyaempjh.wav,jkhivvzers.wav,203,201,False
201,ctpfqrfjkm.wav,ctpfqrfjkm.wav,205,205,True
202,rfjllsqsdk.wav,lnqsjqmyks.wav,207,207,True
203,nvdmllxvqy.wav,rjrqbatlca.wav,7,7,True
204,csbfhksvpj.wav,ayelsyhuxs.wav,201,209,False
205,mokhicvkqf.wav,ocavchpcbv.wav,9,presentation-password,False
206,mvkyhqdwub.wav,jlzswxwpsr.wav,109,216,False
207,rgxpztuhny.wav,ijpnxmctdv.wav,212,212,True
208,bidasxlymp.wav,elesgfaxki.wav,213,213,True
209,fztigkaxcq.wav,rgxpztuhny.wav,210,212,False
210,tsoxcpgasb.wav,rgxpztuhny.wav,9,212,False
211,rzqhqynivp.wav,funrhoonve.wav,214,108,False
212,porggqhlib.wav,nvdmllxvqy.wav,216,7,False
213,kebfrgppqu.wav,ijobvlgxab.wav,205,214,False
214,ooyevtcxvf.wav,ehxeagksdh.wav,6,217,False
215,nteucpudss.wav,dyzfpmrfaf.wav,109,110,False
216,afceoescqs.wav,elesgfaxki.wav,6,213,False
217,bllzfdkcih.wav,jkhivvzers.wav,211,201,False
218,ukylxybquz.wav,ukylxybquz.wav,noisy-12,noisy-12,True
219,fseivkaego.wav,hpksmzrrau.wav,2,102,False
220,afceoescqs.wav,afceoescqs.wav,6,6,True
221,haflvkblwb.wav,ehxeagksdh.wav,107,217,False
222,pzcxpzxpxd.wav,qqucfkznez.wav,2020,108,False
223,qdcdgqjjdr.wav,bjmudjflmc.wav,107,204,False
224,eoezebbvxg.wav,csbfhksvpj.wav,210,201,False
225,zhuoofjubf.wav,haflvkblwb.wav,215,107,False
226,fsohitjzej.wav,fsohitjzej.wav,206,206,True
227,dsypcprhpa.wav,puebabxdeo.wav,103,110,False
228,fseivkaego.wav,fseivkaego.wav,2,2,True
229,heddrodrmd.wav,elesgfaxki.wav,5,213,False
230,nvdmllxvqy.wav,aejvqoknnp.wav,7,5,False
231,tsoxcpgasb.wav,mokhicvkqf.wav,9,9,True
232,elesgfaxki.wav,oqdpexpbcn.wav,213,204,False
233,cskyaempjh.wav,qnzjyterey.wav,203,103,False
234,nvdmllxvqy.wav,porggqhlib.wav,7,216,False
235,elesgfaxki.wav,bidasxlymp.wav,213,213,True
236,dsypcprhpa.wav,fseivkaego.wav,103,2,False
237,wlbegoogpi.wav,ocbmanpcif.wav,109,102,False
238,shjokxnzux.wav,auekkfhgvs.wav,213,107,False
239,puyzvpeosf.wav,cskyaempjh.wav,209,203,False
240,nvdmllxvqy.wav,rgxpztuhny.wav,7,212,False
241,elesgfaxki.wav,cskyaempjh.wav,213,203,False
242,jkhivvzers.wav,mvkyhqdwub.wav,201,109,False
243,ugsvpqnwjq.wav,xwrxxvztrb.wav,5,6,False
244,kzrfldkdiu.wav,fztigkaxcq.wav,211,210,False
245,kovqiznllc.wav,rjrqbatlca.wav,101,7,False
246,kzrfldkdiu.wav,ixkhocbexb.wav,211,211,True
247,qdcdgqjjdr.wav,auekkfhgvs.wav,107,107,True
248,nteucpudss.wav,mvkyhqdwub.wav,109,109,True
249,rfjllsqsdk.wav,nteucpudss.wav,207,109,False
250,zxogapkubr.wav,rjrqbatlca.wav,200,7,False
251,ukylxybquz.wav,csbfhksvpj.wav,noisy-12,201,False
252,bidasxlymp.wav,qqucfkznez.wav,213,108,False
253,ehxeagksdh.wav,kebfrgppqu.wav,217,205,False
254,cbowckbxbf.wav,mffbtntxqa.wav,203,test with talk,False
255,bidasxlymp.wav,rjrqbatlca.wav,213,7,False
256,ooyevtcxvf.wav,mxhplmsaoy.wav,6,8,False
257,rzqhqynivp.wav,ijobvlgxab.wav,214,214,True
258,ycdinlhbms.wav,apjmezxghn.wav,102,101,False
259,ugsvpqnwjq.wav,aejvqoknnp.wav,5,5,True
260,kzrfldkdiu.wav,ixkhocbexb.wav,211,211,True
261,dumxartuej.wav,ltmfyyflem.wav,8,214,False
262,zjhfdatcqf.wav,qgaehindtv.wav,208,206,False
263,porggqhlib.wav,lnqsjqmyks.wav,216,207,False
264,kebfrgppqu.wav,xjcwvtcyce.wav,205,215,False
265,funrhoonve.wav,ycdinlhbms.wav,108,102,False
266,mffbtntxqa.wav,xgrodzwmgz.wav,test with talk,215,False
267,xjcwvtcyce.wav,rtvbbzbfyx.wav,215,200,False
268,rgxpztuhny.wav,ayelsyhuxs.wav,212,209,False
269,puyzvpeosf.wav,rupzhrxnvo.wav,209,8,False
270,afceoescqs.wav,dsypcprhpa.wav,6,103,False
271,ehxeagksdh.wav,fztigkaxcq.wav,217,210,False
272,ooyevtcxvf.wav,ndhsmlansj.wav,6,101,False
273,bidasxlymp.wav,puyzvpeosf.wav,213,209,False
274,ztvloagxul.wav,qqucfkznez.wav,2,108,False
275,pzcxpzxpxd.wav,ctpfqrfjkm.wav,2020,205,False
276,qdcdgqjjdr.wav,haflvkblwb.wav,107,107,True
277,elesgfaxki.wav,shjokxnzux.wav,213,213,True
278,ocavchpcbv.wav,rjrqbatlca.wav,presentation-password,7,False
279,dyzfpmrfaf.wav,porggqhlib.wav,110,216,False
280,mvkyhqdwub.wav,nteucpudss.wav,109,109,True
281,qnzjyterey.wav,nteucpudss.wav,103,109,False
282,dsypcprhpa.wav,qnzjyterey.wav,103,103,True
283,ixkhocbexb.wav,kzrfldkdiu.wav,211,211,True
284,kzrfldkdiu.wav,bllzfdkcih.wav,211,211,True
285,cskyaempjh.wav,cskyaempjh.wav,203,203,True
286,kebfrgppqu.wav,ieaxshpxwj.wav,205,2,False
287,puebabxdeo.wav,ozrzqfepzk.wav,110,110,True
288,mvkyhqdwub.wav,wlbegoogpi.wav,109,109,True
289,dumxartuej.wav,dumxartuej.wav,8,8,True
290,dgxbxyxyfd.wav,aibjsgeegu.wav,208,217,False
291,fsohitjzej.wav,fsohitjzej.wav,206,206,True
292,eoezebbvxg.wav,cpmlugjfbg.wav,210,210,True
293,qgaehindtv.wav,rgxpztuhny.wav,206,212,False
294,ijpnxmctdv.wav,rgxpztuhny.wav,212,212,True
295,jkhivvzers.wav,ltmfyyflem.wav,201,214,False
296,shjokxnzux.wav,wlbegoogpi.wav,213,109,False
297,cpmlugjfbg.wav,bwvapouaiz.wav,210,207,False
298,xgrodzwmgz.wav,rtvbbzbfyx.wav,215,200,False
299,ehxeagksdh.wav,ooyevtcxvf.wav,217,6,False
300,shjokxnzux.wav,elesgfaxki.wav,213,213,True
301,haflvkblwb.wav,auekkfhgvs.wav,107,107,True
302,fztigkaxcq.wav,rgxpztuhny.wav,210,212,False
303,ijxuxxcvuh.wav,ctpfqrfjkm.wav,209,205,False
304,xmclwscjcz.wav,rgxpztuhny.wav,7,212,False
305,dgxbxyxyfd.wav,puebabxdeo.wav,208,110,False
306,rgxpztuhny.wav,vynfgxttcp.wav,212,103,False
307,apjmezxghn.wav,dumxartuej.wav,101,8,False
308,funrhoonve.wav,zjhfdatcqf.wav,108,208,False
309,rjrqbatlca.wav,bjmudjflmc.wav,7,204,False
310,tsoxcpgasb.wav,txeprqxfum.wav,9,217,False
311,cskyaempjh.wav,ayelsyhuxs.wav,203,209,False
312,porggqhlib.wav,cbowckbxbf.wav,216,203,False
313,cskyaempjh.wav,kebfrgppqu.wav,203,205,False
314,qnzjyterey.wav,pzcxpzxpxd.wav,103,2020,False
315,oqdpexpbcn.wav,qdcdgqjjdr.wav,204,107,False
316,cskyaempjh.wav,mnkrdgpbgd.wav,203,212,False
317,ehxeagksdh.wav,ukylxybquz.wav,217,noisy-12,False
318,ehxeagksdh.wav,xjcwvtcyce.wav,217,215,False
319,mjdenbdxcj.wav,elesgfaxki.wav,201,213,False
320,lnqsjqmyks.wav,xjcwvtcyce.wav,207,215,False
321,zhuoofjubf.wav,mxhplmsaoy.wav,215,8,False
322,ctpfqrfjkm.wav,kebfrgppqu.wav,205,205,True
323,dsypcprhpa.wav,xnzsiyorwy.wav,103,216,False
324,radtqbspve.wav,rtvbbzbfyx.wav,200,200,True
325,qqucfkznez.wav,cpmlugjfbg.wav,108,210,False
326,mvkyhqdwub.wav,aibjsgeegu.wav,109,217,False
327,ctpfqrfjkm.wav,aejvqoknnp.wav,205,5,False
328,ltmfyyflem.wav,rzqhqynivp.wav,214,214,True
329,fsohitjzej.wav,fsohitjzej.wav,206,206,True
330,ooyevtcxvf.wav,jlzswxwpsr.wav,6,216,False
331,elesgfaxki.wav,shjokxnzux.wav,213,213,True
332,lsfmvnghqw.wav,zjhfdatcqf.wav,208,208,True
333,fsohitjzej.wav,ieaxshpxwj.wav,206,2,False
334,qqucfkznez.wav,cpmlugjfbg.wav,108,210,False
335,vynfgxttcp.wav,bllzfdkcih.wav,103,211,False
336,haflvkblwb.wav,ooyevtcxvf.wav,107,6,False
337,funrhoonve.wav,rfjllsqsdk.wav,108,207,False
338,evmzxnqwds.wav,fsohitjzej.wav,206,206,True
339,eoezebbvxg.wav,fztigkaxcq.wav,210,210,True
340,rlipljgxjj.wav,apjmezxghn.wav,205,101,False
341,pzcxpzxpxd.wav,kebfrgppqu.wav,2020,205,False
342,ugsvpqnwjq.wav,ocbmanpcif.wav,5,102,False
343,mvkyhqdwub.wav,xgrodzwmgz.wav,109,215,False
344,lsfmvnghqw.wav,qnzjyterey.wav,208,103,False
345,xjcwvtcyce.wav,rtvbbzbfyx.wav,215,200,False
346,bjmudjflmc.wav,bjmudjflmc.wav,204,204,True
347,apjmezxghn.wav,ndhsmlansj.wav,101,101,True
348,xjcwvtcyce.wav,fseivkaego.wav,215,2,False
349,qgaehindtv.wav,ctpfqrfjkm.wav,206,205,False
350,ocbmanpcif.wav,aibjsgeegu.wav,102,217,False
351,ukylxybquz.wav,ijxuxxcvuh.wav,noisy-12,209,False
352,mxhplmsaoy.wav,rupzhrxnvo.wav,8,8,True
353,zhuoofjubf.wav,rtvbbzbfyx.wav,215,200,False
354,qgaehindtv.wav,evmzxnqwds.wav,206,206,True
355,ixkhocbexb.wav,bidasxlymp.wav,211,213,False
356,cbowckbxbf.wav,qvevekybnq.wav,203,203,True
357,dgxbxyxyfd.wav,zjhfdatcqf.wav,208,208,True
358,nteucpudss.wav,oenzzjfabf.wav,109,204,False
359,jlzswxwpsr.wav,ztvloagxul.wav,216,2,False
360,lnqsjqmyks.wav,rfjllsqsdk.wav,207,207,True
361,rzqhqynivp.wav,ltmfyyflem.wav,214,214,True
362,zhuoofjubf.wav,ocavchpcbv.wav,215,presentation-password,False
363,mffbtntxqa.wav,mxhplmsaoy.wav,test with talk,8,False
364,ixkhocbexb.wav,nvdmllxvqy.wav,211,7,False
365,ijxuxxcvuh.wav,zhuoofjubf.wav,209,215,False
366,xjcwvtcyce.wav,ugsvpqnwjq.wav,215,5,False
367,radtqbspve.wav,radtqbspve.wav,200,200,True
368,mxhplmsaoy.wav,ehxeagksdh.wav,8,217,False
369,porggqhlib.wav,qqucfkznez.wav,216,108,False
370,fseivkaego.wav,ugsvpqnwjq.wav,2,5,False
371,elesgfaxki.wav,ijpnxmctdv.wav,213,212,False
372,ozrzqfepzk.wav,puebabxdeo.wav,110,110,True
373,csbfhksvpj.wav,rtvbbzbfyx.wav,201,200,False
374,lsfmvnghqw.wav,zjhfdatcqf.wav,208,208,True
375,elesgfaxki.wav,rfjllsqsdk.wav,213,207,False
376,qdcdgqjjdr.wav,haflvkblwb.wav,107,107,True
377,ooyevtcxvf.wav,wlbegoogpi.wav,6,109,False
378,aejvqoknnp.wav,ctpfqrfjkm.wav,5,205,False
379,lnqsjqmyks.wav,ndhsmlansj.wav,207,101,False
380,ocbmanpcif.wav,jlzswxwpsr.wav,102,216,False
381,xnzsiyorwy.wav,zjhfdatcqf.wav,216,208,False
382,cbowckbxbf.wav,aejvqoknnp.wav,203,5,False
383,bidasxlymp.wav,elesgfaxki.wav,213,213,True
384,ayelsyhuxs.wav,ayelsyhuxs.wav,209,209,True
385,ztvloagxul.wav,fseivkaego.wav,2,2,True
386,lsfmvnghqw.wav,dsypcprhpa.wav,208,103,False
387,ndhsmlansj.wav,fsohitjzej.wav,101,206,False
388,auekkfhgvs.wav,haflvkblwb.wav,107,107,True
389,bidasxlymp.wav,hpksmzrrau.wav,213,102,False
390,cpmlugjfbg.wav,fztigkaxcq.wav,210,210,True
391,cskyaempjh.wav,fztigkaxcq.wav,203,210,False
392,mxhplmsaoy.wav,ukylxybquz.wav,8,noisy-12,False
393,ijpnxmctdv.wav,zjhfdatcqf.wav,212,208,False
394,rzqhqynivp.wav,pxtgqsabnh.wav,214,9,False
395,puyzvpeosf.wav,lsfmvnghqw.wav,209,208,False
396,bjmudjflmc.wav,oeknbbbrrz.wav,204,108,False
397,kovqiznllc.wav,txeprqxfum.wav,101,217,False
398,dumxartuej.wav,rupzhrxnvo.wav,8,8,True
399,auekkfhgvs.wav,kovqiznllc.wav,107,101,False
400,zxogapkubr.wav,qnzjyterey.wav,200,103,False
401,xgrodzwmgz.wav,elesgfaxki.wav,215,213,False
402,heddrodrmd.wav,nvdmllxvqy.wav,5,7,False
403,fseivkaego.wav,ctpfqrfjkm.wav,2,205,False
404,evmzxnqwds.wav,rgxpztuhny.wav,206,212,False
405,aibjsgeegu.wav,xwrxxvztrb.wav,217,6,False
406,aejvqoknnp.wav,kzrfldkdiu.wav,5,211,False
407,jlzswxwpsr.wav,xnzsiyorwy.wav,216,216,True
408,ijobvlgxab.wav,rzqhqynivp.wav,214,214,True
409,pzcxpzxpxd.wav,bllzfdkcih.wav,2020,211,False
410,fsohitjzej.wav,rlipljgxjj.wav,206,205,False
411,cskyaempjh.wav,mvkyhqdwub.wav,203,109,False
412,oenzzjfabf.wav,qvevekybnq.wav,204,203,False
413,dyzfpmrfaf.wav,lsfmvnghqw.wav,110,208,False
414,jkhivvzers.wav,shjokxnzux.wav,201,213,False
415,ayelsyhuxs.wav,ayelsyhuxs.wav,209,209,True
416,qdcdgqjjdr.wav,hpksmzrrau.wav,107,102,False
417,porggqhlib.wav,bwvapouaiz.wav,216,207,False
418,tsoxcpgasb.wav,shjokxnzux.wav,9,213,False
419,pxtgqsabnh.wav,ixkhocbexb.wav,9,211,False
420,mxhplmsaoy.wav,ocbmanpcif.wav,8,102,False
421,rupzhrxnvo.wav,mxhplmsaoy.wav,8,8,True
422,xmclwscjcz.wav,nvdmllxvqy.wav,7,7,True
423,ndhsmlansj.wav,kovqiznllc.wav,101,101,True
424,mnkrdgpbgd.wav,ztvloagxul.wav,212,2,False
425,rupzhrxnvo.wav,ayelsyhuxs.wav,8,209,False
426,jkhivvzers.wav,bidasxlymp.wav,201,213,False
427,ozrzqfepzk.wav,wlbegoogpi.wav,110,109,False
428,rfjllsqsdk.wav,apjmezxghn.wav,207,101,False
429,pzcxpzxpxd.wav,ltmfyyflem.wav,2020,214,False
430,fztigkaxcq.wav,elesgfaxki.wav,210,213,False
